id,t_utc,t_rel_peak_s,rate_cps,T_MK,T_err_MK,log_amp,fe_ew_keV
AL1-20251109-0356,2025-11-09 04:10:40,-130.0,383.2,14.18,1.6,8.017,2.567
AL1-20251109-0356,2025-11-09 04:11:00,-110.0,385.4,14.06,1.48,8.185,2.189
AL1-20251109-0356,2025-11-09 04:11:20,-90.0,393.6,14.36,1.52,8.089,2.79
AL1-20251109-0356,2025-11-09 04:11:40,-70.0,392.9,11.95,1.29,8.892,2.721
AL1-20251109-0356,2025-11-09 04:12:00,-50.0,392.9,13.99,1.56,8.102,2.069
AL1-20251109-0356,2025-11-09 04:12:20,-30.0,390.9,12.76,1.41,8.53,3.279
AL1-20251109-0356,2025-11-09 04:12:40,-10.0,398.0,15.71,1.67,7.718,1.943
AL1-20251109-0356,2025-11-09 04:13:00,10.0,384.9,14.12,1.54,8.102,1.623
AL1-20251109-0356,2025-11-09 04:13:20,30.0,401.6,12.68,1.4,8.552,2.705
AL1-20251109-0356,2025-11-09 04:13:40,50.0,401.2,13.68,1.5,8.229,2.025
AL1-20251109-0356,2025-11-09 04:14:20,90.0,398.7,13.32,1.54,8.249,1.989
AL1-20251109-0356,2025-11-09 04:15:00,130.0,397.9,15.49,1.79,7.606,1.018
AL1-20251109-0356,2025-11-09 04:15:40,170.0,388.4,14.35,1.68,7.899,1.416
AL1-20251109-0700,2025-11-09 07:09:40,-1390.0,417.4,15.47,1.75,7.696,1.637
AL1-20251109-0700,2025-11-09 07:10:00,-1370.0,455.9,16.76,1.8,7.494,2.253
AL1-20251109-0700,2025-11-09 07:10:20,-1350.0,490.4,17.79,1.7,7.492,1.781
AL1-20251109-0700,2025-11-09 07:10:40,-1330.0,540.0,14.55,1.35,8.37,2.631
AL1-20251109-0700,2025-11-09 07:11:00,-1310.0,595.8,22.68,1.88,7.017,1.713
AL1-20251109-0700,2025-11-09 07:11:20,-1290.0,645.9,20.07,1.59,7.476,1.935
AL1-20251109-0700,2025-11-09 07:11:40,-1270.0,705.5,21.7,1.44,7.568,1.637
AL1-20251109-0700,2025-11-09 07:12:00,-1250.0,766.4,21.41,1.43,7.603,1.724
AL1-20251109-0700,2025-11-09 07:12:20,-1230.0,838.7,19.9,1.15,8.093,1.817
AL1-20251109-0700,2025-11-09 07:12:40,-1210.0,929.6,20.89,1.14,8.06,1.808
AL1-20251109-0700,2025-11-09 07:13:00,-1190.0,968.1,21.11,1.11,8.117,1.6
AL1-20251109-0700,2025-11-09 07:13:20,-1170.0,1055.5,20.22,1.02,8.328,2.089
AL1-20251109-0700,2025-11-09 07:13:40,-1150.0,1170.3,21.79,0.99,8.311,2.056
AL1-20251109-0700,2025-11-09 07:14:00,-1130.0,1268.5,21.86,0.96,8.369,1.934
AL1-20251109-0700,2025-11-09 07:14:20,-1110.0,1371.2,23.78,0.98,8.281,1.876
AL1-20251109-0700,2025-11-09 07:14:40,-1090.0,1549.7,22.3,0.84,8.615,2.165
AL1-20251109-0700,2025-11-09 07:15:00,-1070.0,1709.1,22.93,0.79,8.718,2.086
AL1-20251109-0700,2025-11-09 07:15:20,-1050.0,1800.0,21.73,0.72,8.948,2.139
AL1-20251109-0700,2025-11-09 07:15:40,-1030.0,1921.8,22.26,0.69,9.004,2.265
AL1-20251109-0700,2025-11-09 07:16:00,-1010.0,2167.8,25.01,0.74,8.838,2.151
AL1-20251109-0700,2025-11-09 07:16:20,-990.0,2407.1,24.49,0.67,9.024,2.251
AL1-20251109-0700,2025-11-09 07:16:40,-970.0,2563.9,23.57,0.6,9.272,2.045
AL1-20251109-0700,2025-11-09 07:17:00,-950.0,2817.7,24.67,0.6,9.244,2.158
AL1-20251109-0700,2025-11-09 07:17:20,-930.0,3129.5,24.22,0.55,9.443,2.172
AL1-20251109-0700,2025-11-09 07:17:40,-910.0,3350.4,24.56,0.53,9.491,2.117
AL1-20251109-0700,2025-11-09 07:18:00,-890.0,3578.9,24.38,0.5,9.604,2.2
AL1-20251109-0700,2025-11-09 07:18:20,-870.0,3900.3,23.72,0.46,9.773,2.341
AL1-20251109-0700,2025-11-09 07:18:40,-850.0,4204.9,24.79,0.47,9.747,2.062
AL1-20251109-0700,2025-11-09 07:19:00,-830.0,4504.5,24.52,0.44,9.864,2.185
AL1-20251109-0700,2025-11-09 07:19:20,-810.0,4739.1,24.75,0.43,9.908,2.13
AL1-20251109-0700,2025-11-09 07:19:40,-790.0,5040.1,24.14,0.4,10.038,2.184
AL1-20251109-0700,2025-11-09 07:20:00,-770.0,5322.2,23.59,0.38,10.157,2.253
AL1-20251109-0700,2025-11-09 07:20:20,-750.0,5615.4,23.2,0.37,10.251,2.163
AL1-20251109-0700,2025-11-09 07:20:40,-730.0,5899.6,23.97,0.37,10.202,2.071
AL1-20251109-0700,2025-11-09 07:21:00,-710.0,6232.1,23.5,0.35,10.35,1.977
AL1-20251109-0700,2025-11-09 07:21:20,-690.0,6500.2,24.15,0.35,10.313,1.945
AL1-20251109-0700,2025-11-09 07:21:40,-670.0,6819.8,24.06,0.34,10.366,1.938
AL1-20251109-0700,2025-11-09 07:22:00,-650.0,7187.4,24.05,0.33,10.425,1.878
AL1-20251109-0700,2025-11-09 07:22:20,-630.0,7415.9,23.48,0.32,10.529,1.854
AL1-20251109-0700,2025-11-09 07:22:40,-610.0,7714.8,23.29,0.31,10.565,1.824
AL1-20251109-0700,2025-11-09 07:23:00,-590.0,7958.8,22.8,0.3,10.664,1.785
AL1-20251109-0700,2025-11-09 07:23:20,-570.0,8220.3,22.5,0.29,10.71,1.931
AL1-20251109-0700,2025-11-09 07:23:40,-550.0,8543.4,22.45,0.28,10.775,1.804
AL1-20251109-0700,2025-11-09 07:24:00,-530.0,8889.5,22.87,0.28,10.771,1.709
AL1-20251109-0700,2025-11-09 07:24:20,-510.0,9135.7,23.13,0.28,10.759,1.6
AL1-20251109-0700,2025-11-09 07:24:40,-490.0,9372.4,21.99,0.27,10.908,1.722
AL1-20251109-0700,2025-11-09 07:25:00,-470.0,9613.6,21.84,0.26,10.952,1.678
AL1-20251109-0700,2025-11-09 07:25:20,-450.0,9831.2,21.85,0.26,10.965,1.675
AL1-20251109-0700,2025-11-09 07:25:40,-430.0,10022.2,21.53,0.26,11.017,1.621
AL1-20251109-0700,2025-11-09 07:26:00,-410.0,10163.5,21.7,0.26,11.009,1.556
AL1-20251109-0700,2025-11-09 07:26:20,-390.0,10359.7,21.46,0.25,11.049,1.511
AL1-20251109-0700,2025-11-09 07:26:40,-370.0,10507.1,21.55,0.25,11.037,1.49
AL1-20251109-0700,2025-11-09 07:27:00,-350.0,10690.5,21.54,0.25,11.062,1.417
AL1-20251109-0700,2025-11-09 07:27:20,-330.0,10865.6,21.46,0.25,11.073,1.459
AL1-20251109-0700,2025-11-09 07:27:40,-310.0,10948.8,20.5,0.24,11.205,1.489
AL1-20251109-0700,2025-11-09 07:28:00,-290.0,11163.0,21.27,0.24,11.116,1.407
AL1-20251109-0700,2025-11-09 07:28:20,-270.0,11308.5,20.78,0.24,11.205,1.347
AL1-20251109-0700,2025-11-09 07:28:40,-250.0,11421.5,21.18,0.24,11.149,1.31
AL1-20251109-0700,2025-11-09 07:29:00,-230.0,11552.3,20.41,0.23,11.252,1.382
AL1-20251109-0700,2025-11-09 07:29:20,-210.0,11613.8,20.47,0.23,11.247,1.341
AL1-20251109-0700,2025-11-09 07:29:40,-190.0,11797.3,20.35,0.23,11.278,1.331
AL1-20251109-0700,2025-11-09 07:30:00,-170.0,11846.2,20.05,0.23,11.335,1.273
AL1-20251109-0700,2025-11-09 07:30:20,-150.0,11911.7,20.41,0.23,11.265,1.236
AL1-20251109-0700,2025-11-09 07:30:40,-130.0,12064.5,19.88,0.23,11.343,1.353
AL1-20251109-0700,2025-11-09 07:31:00,-110.0,12152.5,19.77,0.22,11.369,1.219
AL1-20251109-0700,2025-11-09 07:31:20,-90.0,12203.5,19.92,0.22,11.35,1.238
AL1-20251109-0700,2025-11-09 07:31:40,-70.0,12311.4,19.41,0.22,11.43,1.278
AL1-20251109-0700,2025-11-09 07:32:00,-50.0,12337.8,19.38,0.22,11.428,1.24
AL1-20251109-0700,2025-11-09 07:32:20,-30.0,12444.0,19.82,0.22,11.366,1.215
AL1-20251109-0700,2025-11-09 07:32:40,-10.0,12465.4,19.76,0.22,11.374,1.163
AL1-20251109-0700,2025-11-09 07:33:00,10.0,12532.9,19.27,0.22,11.45,1.188
AL1-20251109-0700,2025-11-09 07:33:20,30.0,12513.8,19.1,0.22,11.476,1.153
AL1-20251109-0700,2025-11-09 07:33:40,50.0,12474.9,18.83,0.21,11.505,1.166
AL1-20251109-0700,2025-11-09 07:34:00,70.0,12446.1,18.62,0.21,11.536,1.088
AL1-20251109-0700,2025-11-09 07:34:20,90.0,12487.8,18.76,0.22,11.486,1.135
AL1-20251109-0700,2025-11-09 07:34:40,110.0,12450.9,18.52,0.22,11.525,1.089
AL1-20251109-0700,2025-11-09 07:35:00,130.0,12482.1,18.8,0.22,11.459,1.076
AL1-20251109-0700,2025-11-09 07:35:20,150.0,12505.7,18.59,0.22,11.499,1.112
AL1-20251109-0700,2025-11-09 07:35:40,170.0,12508.5,18.52,0.22,11.497,1.074
AL1-20251109-0700,2025-11-09 07:36:00,190.0,12466.7,18.36,0.22,11.532,1.057
AL1-20251109-0700,2025-11-09 07:36:20,210.0,12398.1,18.29,0.22,11.514,1.095
AL1-20251109-0700,2025-11-09 07:36:40,230.0,12374.7,18.1,0.22,11.534,1.121
AL1-20251109-0700,2025-11-09 07:37:00,250.0,12295.7,17.57,0.21,11.623,1.136
AL1-20251109-0700,2025-11-09 07:37:20,270.0,12213.0,17.6,0.22,11.59,1.086
AL1-20251109-0700,2025-11-09 07:37:40,290.0,12173.2,18.06,0.22,11.494,0.991
AL1-20251109-0700,2025-11-09 07:38:00,310.0,12087.2,17.69,0.22,11.548,1.019
AL1-20251109-0700,2025-11-09 07:38:20,330.0,11979.8,17.55,0.22,11.562,1.0
AL1-20251109-0700,2025-11-09 07:38:40,350.0,11854.9,17.51,0.22,11.551,0.993
AL1-20251109-0700,2025-11-09 07:39:00,370.0,11786.6,17.06,0.22,11.61,1.013
AL1-20251109-0700,2025-11-09 07:39:20,390.0,11697.1,17.22,0.22,11.554,1.0
AL1-20251109-0700,2025-11-09 07:39:40,410.0,11579.9,17.01,0.22,11.59,0.973
AL1-20251109-0700,2025-11-09 07:40:00,430.0,11522.0,17.05,0.22,11.569,1.022
AL1-20251109-0700,2025-11-09 07:40:20,450.0,11325.8,16.41,0.22,11.687,1.025
AL1-20251109-0700,2025-11-09 07:40:40,470.0,11255.0,16.68,0.22,11.603,0.955
AL1-20251109-0700,2025-11-09 07:41:00,490.0,11168.1,16.71,0.23,11.56,0.992
AL1-20251109-0700,2025-11-09 07:41:20,510.0,11009.5,16.46,0.23,11.578,1.056
AL1-20251109-0700,2025-11-09 07:41:40,530.0,10890.5,16.35,0.23,11.597,0.964
AL1-20251109-0700,2025-11-09 07:42:00,550.0,10766.5,16.49,0.23,11.544,0.96
AL1-20251109-0700,2025-11-09 07:42:20,570.0,10655.5,16.67,0.24,11.467,0.929
AL1-20251109-0700,2025-11-09 07:42:40,590.0,10526.0,16.34,0.24,11.538,0.936
AL1-20251109-0700,2025-11-09 07:43:00,610.0,10444.0,15.93,0.23,11.612,0.956
AL1-20251109-0700,2025-11-09 07:43:20,630.0,10335.3,15.77,0.23,11.626,0.986
AL1-20251109-0700,2025-11-09 07:43:40,650.0,10233.6,16.35,0.25,11.457,0.935
AL1-20251109-0700,2025-11-09 07:44:00,670.0,10104.0,15.85,0.24,11.559,0.915
AL1-20251109-0700,2025-11-09 07:44:20,690.0,9950.0,15.96,0.25,11.503,1.027
AL1-20251109-0700,2025-11-09 07:44:40,710.0,9820.2,15.64,0.24,11.564,0.935
AL1-20251109-0700,2025-11-09 07:45:00,730.0,9677.8,15.45,0.24,11.589,0.943
AL1-20251109-0700,2025-11-09 07:45:20,750.0,9657.3,15.5,0.25,11.533,1.058
AL1-20251109-0700,2025-11-09 07:45:40,770.0,9559.0,15.61,0.25,11.503,1.009
AL1-20251109-0700,2025-11-09 07:46:00,790.0,9412.4,15.25,0.25,11.575,1.014
AL1-20251109-0700,2025-11-09 07:46:20,810.0,9280.5,14.99,0.25,11.605,1.046
AL1-20251109-0700,2025-11-09 07:46:40,830.0,9150.1,15.04,0.25,11.593,0.991
AL1-20251109-0700,2025-11-09 07:47:00,850.0,9097.9,15.62,0.26,11.421,0.994
AL1-20251109-0700,2025-11-09 07:47:20,870.0,8976.2,15.84,0.27,11.364,0.832
AL1-20251109-0700,2025-11-09 07:47:40,890.0,8917.9,15.15,0.26,11.49,1.1
AL1-20251109-0700,2025-11-09 07:48:00,910.0,8766.7,15.33,0.26,11.451,0.93
AL1-20251109-0700,2025-11-09 07:48:20,930.0,8675.8,14.65,0.26,11.59,1.052
AL1-20251109-0700,2025-11-09 07:48:40,950.0,8519.0,14.72,0.26,11.551,1.054
AL1-20251109-0700,2025-11-09 07:49:00,970.0,8398.1,14.49,0.26,11.568,1.073
AL1-20251109-0700,2025-11-09 07:49:20,990.0,8304.0,15.13,0.27,11.389,0.883
AL1-20251109-0700,2025-11-09 07:49:40,1010.0,8200.2,14.67,0.27,11.484,0.926
AL1-20251109-0700,2025-11-09 07:50:00,1030.0,8098.6,14.41,0.27,11.529,1.088
AL1-20251109-0700,2025-11-09 07:50:20,1050.0,7969.5,14.46,0.28,11.482,1.023
AL1-20251109-0700,2025-11-09 07:50:40,1070.0,7865.9,14.4,0.28,11.466,1.054
AL1-20251109-0700,2025-11-09 07:51:00,1090.0,7771.9,15.1,0.29,11.263,0.903
AL1-20251109-0700,2025-11-09 07:51:20,1110.0,7623.1,14.1,0.28,11.478,1.225
AL1-20251109-0700,2025-11-09 07:51:40,1130.0,7517.2,14.32,0.29,11.413,0.985
AL1-20251109-0700,2025-11-09 07:52:00,1150.0,7412.8,14.27,0.29,11.385,1.055
AL1-20251109-0700,2025-11-09 07:52:20,1170.0,7319.7,14.36,0.3,11.355,0.902
AL1-20251109-0700,2025-11-09 07:52:40,1190.0,7175.6,14.17,0.29,11.395,0.879
AL1-20251110-0849,2025-11-10 09:05:00,-770.0,491.1,18.31,1.89,7.231,1.371
AL1-20251110-0849,2025-11-10 09:05:20,-750.0,531.7,20.18,1.93,7.055,1.58
AL1-20251110-0849,2025-11-10 09:05:40,-730.0,557.1,17.16,1.6,7.649,2.023
AL1-20251110-0849,2025-11-10 09:06:00,-710.0,582.9,25.9,2.31,6.554,1.057
AL1-20251110-0849,2025-11-10 09:06:20,-690.0,619.0,22.78,1.84,7.048,1.317
AL1-20251110-0849,2025-11-10 09:06:40,-670.0,655.2,17.9,1.36,7.902,1.951
AL1-20251110-0849,2025-11-10 09:07:00,-650.0,724.9,19.95,1.42,7.663,1.838
AL1-20251110-0849,2025-11-10 09:07:20,-630.0,770.0,22.33,1.49,7.47,1.463
AL1-20251110-0849,2025-11-10 09:07:40,-610.0,859.3,23.1,1.42,7.558,2.049
AL1-20251110-0849,2025-11-10 09:08:00,-590.0,1020.0,21.89,1.16,7.979,2.071
AL1-20251110-0849,2025-11-10 09:08:20,-570.0,1280.2,22.99,1.06,8.132,2.012
AL1-20251110-0849,2025-11-10 09:08:40,-550.0,1515.5,21.04,0.81,8.729,2.391
AL1-20251110-0849,2025-11-10 09:09:00,-530.0,1826.5,22.89,0.78,8.762,2.357
AL1-20251110-0849,2025-11-10 09:09:20,-510.0,2159.1,23.11,0.7,8.97,2.474
AL1-20251110-0849,2025-11-10 09:09:40,-490.0,2555.7,23.86,0.64,9.13,2.463
AL1-20251110-0849,2025-11-10 09:10:00,-470.0,3088.7,24.31,0.58,9.324,2.238
AL1-20251110-0849,2025-11-10 09:10:20,-450.0,3594.0,23.25,0.51,9.599,2.501
AL1-20251110-0849,2025-11-10 09:10:40,-430.0,3997.2,23.04,0.47,9.77,2.248
AL1-20251110-0849,2025-11-10 09:11:00,-410.0,4481.8,22.84,0.44,9.898,2.356
AL1-20251110-0849,2025-11-10 09:11:20,-390.0,4924.8,22.18,0.4,10.082,2.271
AL1-20251110-0849,2025-11-10 09:11:40,-370.0,5367.9,22.44,0.39,10.127,2.102
AL1-20251110-0849,2025-11-10 09:12:00,-350.0,5795.3,21.94,0.37,10.254,2.108
AL1-20251110-0849,2025-11-10 09:12:20,-330.0,6274.1,21.9,0.36,10.344,1.998
AL1-20251110-0849,2025-11-10 09:12:40,-310.0,6652.2,21.97,0.35,10.404,1.948
AL1-20251110-0849,2025-11-10 09:13:00,-290.0,7076.5,22.09,0.34,10.445,1.906
AL1-20251110-0849,2025-11-10 09:13:20,-270.0,7480.8,21.99,0.33,10.509,1.847
AL1-20251110-0849,2025-11-10 09:13:40,-250.0,7794.9,22.06,0.32,10.528,1.823
AL1-20251110-0849,2025-11-10 09:14:00,-230.0,8053.6,21.86,0.32,10.58,1.797
AL1-20251110-0849,2025-11-10 09:14:20,-210.0,8306.2,21.91,0.31,10.593,1.712
AL1-20251110-0849,2025-11-10 09:14:40,-190.0,8544.8,20.98,0.29,10.761,1.742
AL1-20251110-0849,2025-11-10 09:15:00,-170.0,8740.2,21.15,0.3,10.745,1.69
AL1-20251110-0849,2025-11-10 09:15:20,-150.0,8922.9,21.04,0.29,10.792,1.648
AL1-20251110-0849,2025-11-10 09:15:40,-130.0,9060.8,21.07,0.29,10.781,1.716
AL1-20251110-0849,2025-11-10 09:16:00,-110.0,9184.7,21.27,0.29,10.782,1.661
AL1-20251110-0849,2025-11-10 09:16:20,-90.0,9329.3,21.0,0.28,10.838,1.667
AL1-20251110-0849,2025-11-10 09:16:40,-70.0,9433.4,20.2,0.27,10.973,1.78
AL1-20251110-0849,2025-11-10 09:17:00,-50.0,9569.8,21.12,0.28,10.857,1.575
AL1-20251110-0849,2025-11-10 09:17:20,-30.0,9700.2,20.8,0.27,10.915,1.614
AL1-20251110-0849,2025-11-10 09:17:40,-10.0,9772.5,20.37,0.27,10.984,1.602
AL1-20251110-0849,2025-11-10 09:18:00,10.0,9879.9,20.15,0.26,11.024,1.615
AL1-20251110-0849,2025-11-10 09:18:20,30.0,9837.0,20.47,0.27,10.969,1.649
AL1-20251110-0849,2025-11-10 09:18:40,50.0,9849.1,20.57,0.27,10.972,1.59
AL1-20251110-0849,2025-11-10 09:19:00,70.0,9853.2,20.26,0.27,10.992,1.637
AL1-20251110-0849,2025-11-10 09:19:20,90.0,9793.5,20.56,0.27,10.955,1.585
AL1-20251110-0849,2025-11-10 09:19:40,110.0,9814.0,20.6,0.27,10.938,1.617
AL1-20251110-0849,2025-11-10 09:20:00,130.0,9837.8,20.44,0.27,10.982,1.619
AL1-20251110-0849,2025-11-10 09:20:20,150.0,9825.1,20.48,0.27,10.962,1.578
AL1-20251110-0849,2025-11-10 09:20:40,170.0,9794.1,21.22,0.28,10.84,1.559
AL1-20251110-0849,2025-11-10 09:21:00,190.0,9823.5,21.25,0.28,10.853,1.519
AL1-20251110-0849,2025-11-10 09:21:20,210.0,9789.4,20.76,0.27,10.918,1.589
AL1-20251110-0849,2025-11-10 09:21:40,230.0,9814.7,20.91,0.27,10.906,1.545
AL1-20251110-0849,2025-11-10 09:22:00,250.0,9777.9,21.18,0.28,10.872,1.519
AL1-20251110-0849,2025-11-10 09:22:20,270.0,9795.0,20.82,0.27,10.923,1.465
AL1-20251110-0849,2025-11-10 09:22:40,290.0,9736.3,20.58,0.27,10.94,1.523
AL1-20251110-0849,2025-11-10 09:23:00,310.0,9802.0,20.62,0.27,10.925,1.552
AL1-20251110-0849,2025-11-10 09:23:20,330.0,9725.1,20.75,0.27,10.904,1.48
AL1-20251110-0849,2025-11-10 09:23:40,350.0,9759.0,20.52,0.27,10.945,1.548
AL1-20251110-0849,2025-11-10 09:24:00,370.0,9718.0,20.43,0.27,10.965,1.486
AL1-20251110-0849,2025-11-10 09:24:20,390.0,9750.4,20.85,0.28,10.894,1.509
AL1-20251110-0849,2025-11-10 09:24:40,410.0,9708.7,20.76,0.27,10.908,1.454
AL1-20251110-0849,2025-11-10 09:25:00,430.0,9740.5,20.24,0.27,10.975,1.536
AL1-20251110-0849,2025-11-10 09:25:20,450.0,9658.4,20.24,0.27,10.976,1.44
AL1-20251110-0849,2025-11-10 09:25:40,470.0,9638.4,20.78,0.28,10.888,1.412
AL1-20251110-0849,2025-11-10 09:26:00,490.0,9604.5,20.8,0.28,10.888,1.403
AL1-20251110-0849,2025-11-10 09:26:20,510.0,9670.7,20.04,0.27,10.972,1.481
AL1-20251110-0849,2025-11-10 09:26:40,530.0,9546.6,20.38,0.27,10.923,1.403
AL1-20251110-0849,2025-11-10 09:27:00,550.0,9524.7,19.95,0.27,10.977,1.508
AL1-20251110-0849,2025-11-10 09:27:20,570.0,9519.8,20.65,0.28,10.878,1.369
AL1-20251110-0849,2025-11-10 09:27:40,590.0,9464.7,20.1,0.27,10.947,1.463
AL1-20251110-0849,2025-11-10 09:28:00,610.0,9435.3,20.44,0.28,10.894,1.365
AL1-20251110-0849,2025-11-10 09:28:20,630.0,9397.7,20.45,0.28,10.885,1.488
AL1-20251110-0849,2025-11-10 09:28:40,650.0,9383.0,20.59,0.28,10.867,1.347
AL1-20251110-0849,2025-11-10 09:29:00,670.0,9400.1,20.35,0.28,10.92,1.303
AL1-20251110-0849,2025-11-10 09:29:20,690.0,9359.2,20.36,0.28,10.911,1.384
AL1-20251110-0849,2025-11-10 09:29:40,710.0,9369.0,20.46,0.28,10.905,1.294
AL1-20251110-0849,2025-11-10 09:30:00,730.0,9378.8,20.24,0.28,10.928,1.286
AL1-20251110-0849,2025-11-10 09:30:20,750.0,9349.6,20.78,0.28,10.844,1.293
AL1-20251110-0849,2025-11-10 09:30:40,770.0,9389.0,20.46,0.28,10.88,1.466
AL1-20251110-0849,2025-11-10 09:31:00,790.0,9431.2,20.6,0.28,10.89,1.344
AL1-20251110-0849,2025-11-10 09:31:20,810.0,9386.2,20.36,0.27,10.933,1.316
AL1-20251110-0849,2025-11-10 09:31:40,830.0,9356.6,20.54,0.28,10.9,1.302
AL1-20251110-0849,2025-11-10 09:32:00,850.0,9355.1,20.14,0.28,10.932,1.394
AL1-20251110-0849,2025-11-10 09:32:20,870.0,9330.1,20.26,0.27,10.931,1.275
AL1-20251110-0849,2025-11-10 09:32:40,890.0,9339.4,20.11,0.27,10.956,1.364
AL1-20251110-0849,2025-11-10 09:33:00,910.0,9318.2,20.38,0.28,10.903,1.285
AL1-20251110-0849,2025-11-10 09:33:20,930.0,9307.7,19.86,0.27,10.992,1.352
AL1-20251110-0849,2025-11-10 09:33:40,950.0,9290.0,20.08,0.27,10.947,1.335
AL1-20251110-0849,2025-11-10 09:34:00,970.0,9235.4,19.87,0.27,10.972,1.314
AL1-20251110-0849,2025-11-10 09:34:20,990.0,9253.0,20.39,0.28,10.883,1.323
